STRM,SUBJECT,CATALOG_NBR,LOCATION,ENRL_CAP,SSR_COMPONENT,ENRL_TOT,INSTRUCTORS
1141,CMPT,166,SURREY,24,LAB,21,Toby Donaldson
1141,CMPT,213,SURREY,50,LEC,45,Brian Fraser
1141,CMPT,225,BURNABY,156,LEC,157,David Mitchell
1141,CMPT,225,BURNABY,26,LAB,27,David Mitchell
1141,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1141,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1141,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1141,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1141,CMPT,225,BURNABY,26,LAB,26,David Mitchell
1141,CMPT,250,BURNABY,156,LEC,156,Anthony Dixon
1141,CMPT,250,BURNABY,26,LAB,26,Anthony Dixon
1141,CMPT,250,BURNABY,26,LAB,25,Anthony Dixon
1141,CMPT,250,BURNABY,26,LAB,26,Anthony Dixon
1141,CMPT,250,BURNABY,27,LAB,26,Anthony Dixon
1141,CMPT,250,BURNABY,28,LAB,27,Anthony Dixon
1141,CMPT,250,BURNABY,26,LAB,26,Anthony Dixon
1141,CMPT,275,BURNABY,84,LEC,85,Janice Regan
1141,CMPT,276,SURREY,50,LEC,47,Brian Fraser
1141,CMPT,300,BURNABY,100,LEC,95,Steven Pearce
1141,CMPT,300,SURREY,30,LEC,24,Arrvindh Shriraman
1141,CMPT,307,BURNABY,70,LEC,73,Valentine Kabanets
1141,CMPT,307,HRBRCNTR,55,LEC,51,Pavol Hell
1141,CMPT,310,BURNABY,75,LEC,73,Mehrdad Oveisi-Fordoei
1141,CMPT,320,BURNABY,100,LEC,100,Steven Pearce
1141,CMPT,322W,SURREY,60,LEC,54,Harinder Khangura
1141,CMPT,340,BURNABY,40,LEC,33,Ghassan Hamarneh
1141,CMPT,354,BURNABY,75,LEC,70,Oliver Schulte
1141,CMPT,361,BURNABY,55,LEC,49,Hao Zhang
1141,CMPT,365,BURNABY,35,LEC,32,Ze-Nian Li
1141,CMPT,371,BURNABY,80,LEC,80,Jiangchuan Liu
1141,CMPT,371,SURREY,55,LEC,50,Joseph Peters
1141,CMPT,376W,BURNABY,85,LEC,88,Fred Popowich
1141,CMPT,379,SURREY,35,LEC,31,Thomas Shermer
1141,CMPT,383,SURREY,60,LEC,55,Toby Donaldson
1141,CMPT,404,BURNABY,35,LEC,28,Andrei Bulatov
1141,CMPT,405,BURNABY,45,LEC,37,Valentine Kabanets
1141,CMPT,412,BURNABY,50,LEC,48,Brian Funt
1141,CMPT,413,BURNABY,54,LEC,51,Anoop Sarkar
1141,CMPT,426,METRO,35,SEC,36,Harriet Chicoine
1141,CMPT,426,OFF,10,SEC,8,Harriet Chicoine
1141,CMPT,426,METRO,5,SEC,3,Harriet Chicoine
1141,CMPT,426,OFF,5,SEC,0,Harriet Chicoine
1141,CMPT,427,METRO,40,SEC,38,Harriet Chicoine
1141,CMPT,427,OFF,8,SEC,6,Harriet Chicoine
1141,CMPT,427,METRO,10,SEC,6,Harriet Chicoine
1141,CMPT,427,OFF,5,SEC,1,Harriet Chicoine
1141,CMPT,428,METRO,25,SEC,19,Harriet Chicoine
1141,CMPT,428,OFF,5,SEC,2,Harriet Chicoine
1141,CMPT,428,METRO,5,SEC,4,Harriet Chicoine
1141,CMPT,428,OFF,5,SEC,0,Harriet Chicoine
1141,CMPT,429,METRO,25,SEC,21,Harriet Chicoine
1141,CMPT,429,OFF,5,SEC,2,Harriet Chicoine
1141,CMPT,429,METRO,5,SEC,2,Harriet Chicoine
1141,CMPT,429,OFF,5,SEC,0,Harriet Chicoine
1141,CMPT,430,METRO,5,SEC,1,Harriet Chicoine
1141,CMPT,430,OFF,5,SEC,2,Harriet Chicoine
1141,CMPT,430,METRO,5,SEC,0,Harriet Chicoine
1141,CMPT,430,OFF,5,SEC,0,Harriet Chicoine
1141,CMPT,431,BURNABY,20,LEC,18,Arrvindh Shriraman
1141,CMPT,454,BURNABY,45,LEC,40,Wo-Shun Luk
1141,CMPT,454,SURREY,70,LEC,63,John Edgar
1141,CMPT,470,HRBRCNTR,80,LEC,79,Gregory Baker
1141,CMPT,471,BURNABY,40,LEC,35,Janice Regan
1141,CMPT,473,SURREY,40,LEC,35,William Sumner
1141,CMPT,474,SURREY,60,LEC,59,Arthur Kirkpatrick
1141,CMPT,475,BURNABY,30,LEC,27,Uwe Glaesser
1141,CMPT,497,BURNABY,10,LEC,7,Ramesh Krishnamurti
1141,CMPT,626,METRO,5,PRA,5,Harriet Chicoine
1141,CMPT,626,OFF,5,PRA,0,Harriet Chicoine
1141,CMPT,627,METRO,5,PRA,2,Harriet Chicoine
1141,CMPT,627,OFF,5,PRA,1,Harriet Chicoine
1141,CMPT,628,METRO,5,PRA,1,Harriet Chicoine
1141,CMPT,628,OFF,5,PRA,0,Harriet Chicoine
1141,CMPT,705,BURNABY,40,LEC,32,Valentine Kabanets
1141,CMPT,740,BURNABY,25,LEC,19,Wo-Shun Luk
1141,CMPT,814,BURNABY,20,LEC,14,Pavol Hell
1141,CMPT,816,BURNABY,20,LEC,11,Joseph Peters
1141,CMPT,820,BURNABY,15,LEC,9,Ze-Nian Li
1141,CMPT,825,BURNABY,28,LEC,23,Anoop Sarkar
1141,CMPT,828,BURNABY,15,SEM,9,Mark Drew
1141,CMPT,880,BURNABY,15,LEC,10,Oliver Schulte
1141,CMPT,880,SUR,4,LEC,3,Ryan D'Arcy
1141,CMPT,880,SURREY,10,LEC,5,William Sumner
1141,CMPT,882,BURNABY,15,LEC,9,Evgenia Ternovska
1141,CMPT,894,BURNABY,10,SEC,10,. Faculty
1141,CMPT,895,SURREY,5,IND,0,. Faculty
1141,CMPT,896,BURNABY,5,SEC,0,
1141,CMPT,896,SURREY,5,SEC,0,. Faculty
1141,CMPT,897,BURNABY,10,SEC,3,. Faculty
1141,CMPT,897,SURREY,5,SEC,1,. Faculty
1141,CMPT,898,BURNABY,130,SEC,51,. Faculty
1141,CMPT,898,SURREY,10,SEC,8,. Faculty
1141,CMPT,899,BURNABY,130,SEC,79,. Faculty
1141,CMPT,899,SURREY,15,SEC,12,. Faculty
1141,CMPT,899,OFF,4,SEC,4,. Faculty
1141,ENSC,180,BURNABY,200,LEC,179,Fabio Campi
1141,ENSC,180,BURNABY,200,LAB,179,Fabio Campi
1141,ENSC,194,BURNABY,10,SEC,0,
1141,ENSC,195,BURNABY,30,SEC,29,
1141,ENSC,195,OFF,30,SEC,7,
1141,ENSC,196,BURNABY,20,SEC,5,
1141,ENSC,196,OFF,10,SEC,4,
1141,ENSC,225,BURNABY,98,LEC,98,Meenakshinathan Parameswaran
1141,ENSC,225,BURNABY,98,TUT,98,Meenakshinathan Parameswaran
1141,ENSC,225,BURNABY,98,OPL,0,Meenakshinathan Parameswaran
1141,ENSC,230,BURNABY,49,LEC,50,Shahram Payandeh
1141,ENSC,230,BURNABY,49,TUT,50,Shahram Payandeh
1141,ENSC,230,BURNABY,49,OPL,0,Shahram Payandeh
1141,ENSC,295,BURNABY,25,SEC,32,
1141,ENSC,295,OFF,10,SEC,13,
1141,ENSC,296,BURNABY,20,SEC,0,
1141,ENSC,296,OFF,10,SEC,0,
1141,ENSC,304,BURNABY,165,LEC,158,Parvaneh Saeedi
1141,ENSC,304,BURNABY,165,TUT,158,Parvaneh Saeedi
1141,ENSC,305W,BURNABY,75,LEC,70,Stephen Whitmore
1141,ENSC,320,BURNABY,100,LEC,57,John Bird
1141,ENSC,320,BURNABY,100,TUT,57,John Bird
1141,ENSC,320,BURNABY,100,OPL,0,John Bird
1141,ENSC,330,BURNABY,120,LEC,120,Bozena Kaminska
1141,ENSC,330,BURNABY,120,TUT,120,Bozena Kaminska
1141,ENSC,330,BURNABY,120,OPL,0,Bozena Kaminska
1141,ENSC,350,BURNABY,48,LEC,52,Lakshman One
1141,ENSC,350,BURNABY,48,TUT,52,Lakshman One
1141,ENSC,350,BURNABY,48,OPL,0,Lakshman One
1141,ENSC,351,BURNABY,87,LEC,77,William Scratchley
1141,ENSC,351,BURNABY,21,TUT,21,William Scratchley
1141,ENSC,351,BURNABY,22,TUT,20,William Scratchley
1141,ENSC,351,BURNABY,22,TUT,20,William Scratchley
1141,ENSC,351,BURNABY,22,TUT,16,William Scratchley
1141,ENSC,370,BURNABY,15,SEM,9,Andrew Rawicz
1141,ENSC,370,BURNABY,15,TUT,9,Andrew Rawicz
1141,ENSC,372,BURNABY,20,LEC,10,Bonnie Gray
1141,ENSC,372,BURNABY,20,TUT,10,Bonnie Gray
1141,ENSC,372,BURNABY,20,OPL,0,Bonnie Gray
1141,ENSC,380,BURNABY,150,LEC,134,"Atousa Hajshirmohammadi, Lesley Shannon"
1141,ENSC,380,BURNABY,150,TUT,134,Atousa Hajshirmohammadi
1141,ENSC,395,BURNABY,20,SEC,19,
1141,ENSC,395,OFF,10,SEC,11,
1141,ENSC,396,BURNABY,20,SEC,0,
1141,ENSC,396,OFF,10,SEC,1,
1141,ENSC,400,BURNABY,5,SEC,2,
1141,ENSC,406,BURNABY,145,LEC,132,Michael Sjoerdsma
1141,ENSC,406,BURNABY,18,TUT,13,
1141,ENSC,406,BURNABY,18,TUT,17,
1141,ENSC,406,BURNABY,18,TUT,15,
1141,ENSC,406,BURNABY,18,TUT,16,
1141,ENSC,406,BURNABY,18,TUT,17,
1141,ENSC,406,BURNABY,18,TUT,18,
1141,ENSC,406,BURNABY,18,TUT,18,
1141,ENSC,406,BURNABY,18,TUT,18,
1141,ENSC,412,BURNABY,15,LEC,12,"John Jones, Ross Jamieson"
1141,ENSC,425,BURNABY,47,LEC,43,Lakshman One
1141,ENSC,425,BURNABY,47,TUT,43,Lakshman One
1141,ENSC,425,BURNABY,47,OPL,0,Lakshman One
1141,ENSC,427,BURNABY,47,LEC,42,Ljiljana Trajkovic
1141,ENSC,427,BURNABY,47,TUT,42,Ljiljana Trajkovic
1141,ENSC,427,BURNABY,47,OPL,0,Ljiljana Trajkovic
1141,ENSC,440W,BURNABY,75,LEC,71,Andrew Rawicz
1141,ENSC,452,BURNABY,25,LEC,23,Lesley Shannon
1141,ENSC,452,BURNABY,30,TUT,23,Lesley Shannon
1141,ENSC,452,BURNABY,30,LAB,23,Lesley Shannon
1141,ENSC,461,SUR,17,LEC,16,Ryan D'Arcy
1141,ENSC,472,BURNABY,18,LEC,14,Stephen Robinovitch
1141,ENSC,474,BURNABY,35,LEC,31,Mirza Beg
1141,ENSC,474,BURNABY,35,TUT,31,Mirza Beg
1141,ENSC,474,BURNABY,35,OPL,0,Mirza Beg
1141,ENSC,483,BURNABY,60,LEC,60,Mehran Shirazi
1141,ENSC,483,BURNABY,60,TUT,60,Mehran Shirazi
1141,ENSC,483,BURNABY,60,OPL,0,Mehran Shirazi
1141,ENSC,495,BURNABY,12,LEC,13,Glenn Chapman
1141,ENSC,495,BURNABY,6,LAB,8,Glenn Chapman
1141,ENSC,495,BURNABY,6,LAB,5,
1141,ENSC,498,BURNABY,10,SEC,5,
1141,ENSC,499,BURNABY,10,SEC,4,
1141,ENSC,810,BURNABY,40,LEC,11,Rodney Vaughan
1141,ENSC,815,BURNABY,40,LEC,13,Jie Liang
1141,ENSC,851,BURNABY,12,LEC,12,Glenn Chapman
1141,ENSC,851,BURNABY,6,LAB,6,
1141,ENSC,851,BURNABY,6,LAB,6,
1141,ENSC,891,BURNABY,80,SEC,6,
1141,ENSC,891,OFF,15,SEC,0,
1141,ENSC,892,BURNABY,80,SEC,1,
1141,ENSC,892,OFF,10,SEC,0,
1141,ENSC,894,BURNABY,13,LEC,7,Ljiljana Trajkovic
1141,ENSC,894,BURNABY,10,LEC,3,"Mirza Beg, Steven Ruuth"
1141,ENSC,895,BURNABY,5,LEC,1,Lesley Shannon
1141,ENSC,895,BURNABY,3,TUT,1,Lesley Shannon
1141,ENSC,895,SUR,7,LEC,8,Ryan D'Arcy
1141,ENSC,895,BURNABY,5,LEC,1,Mirza Beg
1141,ENSC,895,BURNABY,5,TUT,1,Mirza Beg
1141,ENSC,895,BURNABY,3,LAB,1,Lesley Shannon
1141,ENSC,896,BURNABY,50,SEC,4,
1141,ENSC,897,BURNABY,45,SEC,1,
1141,ENSC,898,BURNABY,100,SEC,34,
1141,ENSC,898,OFF,50,SEC,0,
1141,ENSC,899,BURNABY,100,SEC,54,
1141,ENSC,899,OFF,50,SEC,1,
1141,MACM,101,BURNABY,144,LEC,139,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,23,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,23,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,23,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,23,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,24,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,23,Binay Bhattacharya
1141,MACM,101,BURNABY,144,LEC,113,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,20,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,23,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,22,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,21,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,14,Binay Bhattacharya
1141,MACM,101,BURNABY,24,TUT,13,Binay Bhattacharya
1141,MACM,101,SURREY,96,LEC,77,Steven Pearce
1141,MACM,101,SURREY,24,TUT,23,Steven Pearce
1141,MACM,101,SURREY,24,TUT,16,Steven Pearce
1141,MACM,101,SURREY,24,TUT,24,Steven Pearce
1141,MACM,101,SURREY,24,TUT,14,Steven Pearce
1141,MACM,201,BURNABY,229,LEC,184,Luis Goddyn
1141,MACM,201,SURREY,96,LEC,53,Tomas Boothby
1141,MACM,201,SURREY,60,OPL,0,
1141,MACM,201,BURNABY,60,OPL,0,
1141,MACM,203,BURNABY,44,LEC,26,Cedric Chauve
1141,MACM,203,BURNABY,22,LAB,21,
1141,MACM,203,BURNABY,22,LAB,5,
1141,MACM,316,BURNABY,244,LEC,243,Steven Ruuth
1141,MACM,316,BURNABY,42,TUT,42,
1141,MACM,316,BURNABY,36,TUT,36,
1141,MACM,316,BURNABY,40,TUT,40,
1141,MACM,316,BURNABY,42,TUT,42,
1141,MACM,316,BURNABY,42,TUT,41,
1141,MACM,316,BURNABY,42,TUT,42,
1141,MATH,100,BURNABY,200,LEC,180,Chiaka Drakes
1141,MATH,100,SURREY,70,LEC,68,Pooja Pandey
1141,MATH,100,BURNABY,60,OPL,0,
1141,MATH,100,SURREY,90,OPL,0,
1141,MATH,113,BURNABY,60,LEC,15,Cameron Morland
1141,MATH,130,SURREY,90,LEC,58,Kirill Gostaf
1141,MATH,150,BURNABY,35,SEC,30,"Jamie Mulholland, Veselin Jungic"
1141,MATH,150,BURNABY,150,LEC,118,Jamie Mulholland
1141,MATH,150,SURREY,60,LEC,32,Zhaosong Lu
1141,MATH,150,BURNABY,60,OPL,0,
1141,MATH,150,SURREY,60,OPL,0,
1141,MATH,152,BURNABY,440,LEC,435,Nils Bruin
1141,MATH,152,SURREY,151,LEC,128,Colin Weir
1141,MATH,152,BURNABY,200,OPL,0,
1141,MATH,152,SURREY,250,OPL,0,
1141,MATH,154,BURNABY,229,LEC,208,Petr Lisonek
1141,MATH,154,BURNABY,60,OPL,0,
1141,MATH,155,BURNABY,504,LEC,488,Justin Gray
1141,MATH,155,SURREY,200,LEC,128,Keshav Mukunda
1141,MATH,155,BURNABY,60,OPL,0,
1141,MATH,155,SURREY,60,OPL,0,
1141,MATH,157,BURNABY,331,LEC,192,Stephen Choi
1141,MATH,157,SURREY,75,LEC,40,Timothy James Yusun
1141,MATH,157,BURNABY,60,OPL,0,
1141,MATH,157,SURREY,60,OPL,0,
1141,MATH,158,BURNABY,326,LEC,197,Chiaka Drakes
1141,MATH,158,BURNABY,60,OPL,0,
1141,MATH,190,BURNABY,45,SEC,39,"Brenda Davison, Petra Menz"
1141,MATH,190,BURNABY,120,LEC,55,Petra Menz
1141,MATH,190,BURNABY,60,OPL,0,
1141,MATH,208W,SURREY,24,LEC,9,Randall Pyke
1141,MATH,232,BURNABY,380,LEC,356,JF Williams
1141,MATH,232,SURREY,102,LEC,104,Kirill Gostaf
1141,MATH,232,BURNABY,60,OPL,0,
1141,MATH,232,SURREY,60,OPL,0,
1141,MATH,240,BURNABY,122,LEC,76,Jonathan Jedwab
1141,MATH,240,BURNABY,0,LAB,0,
1141,MATH,251,BURNABY,195,LEC,170,Weiran Sun
1141,MATH,251,BURNABY,40,OPL,0,
1141,MATH,252,BURNABY,72,LEC,57,Tom Archibald
1141,MATH,252,BURNABY,36,TUT,32,
1141,MATH,252,BURNABY,36,TUT,25,
1141,MATH,303,BURNABY,64,LEC,59,Veselin Jungic
1141,MATH,303,BURNABY,32,TUT,26,
1141,MATH,303,BURNABY,32,TUT,33,
1141,MATH,309,BURNABY,73,LEC,70,John Stockie
1141,MATH,309,BURNABY,33,TUT,30,
1141,MATH,309,BURNABY,40,TUT,40,
1141,MATH,314,BURNABY,50,LEC,29,Razvan Fetecau
1141,MATH,314,BURNABY,25,TUT,15,
1141,MATH,314,BURNABY,25,TUT,14,
1141,MATH,320,BURNABY,64,LEC,22,Weiran Sun
1141,MATH,320,BURNABY,32,TUT,22,
1141,MATH,336,BURNABY,20,SEC,1,Stuart Billings
1141,MATH,336,OFF,20,SEC,1,Stuart Billings
1141,MATH,337,BURNABY,20,SEC,2,Stuart Billings
1141,MATH,337,OFF,20,SEC,0,Stuart Billings
1141,MATH,341,BURNABY,32,LEC,13,Jonathan Jedwab
1141,MATH,341,BURNABY,32,TUT,13,
1141,MATH,380W,BURNABY,96,LEC,65,Tom Archibald
1141,MATH,380W,BURNABY,32,TUT,19,
1141,MATH,380W,BURNABY,32,TUT,23,
1141,MATH,380W,BURNABY,32,TUT,23,
1141,MATH,402W,SURREY,20,LEC,12,Tamon Stephen
1141,MATH,436,BURNABY,20,SEC,0,Stuart Billings
1141,MATH,436,OFF,20,SEC,0,Stuart Billings
1141,MATH,437,BURNABY,20,SEC,0,Stuart Billings
1141,MATH,437,OFF,20,SEC,0,Stuart Billings
1141,MATH,441,BURNABY,40,LEC,21,Michael Monagan
1141,MATH,443,BURNABY,25,LEC,7,Marni Mishna
1141,MATH,448,SURREY,25,LEC,11,"Abraham Punnen, Tamon Stephen"
1141,MATH,462,BURNABY,20,LEC,11,Ralf Wittenberg
1141,MATH,486,BURNABY,20,SEC,0,Stuart Billings
1141,MATH,486,OFF,20,SEC,0,Stuart Billings
1141,MATH,491,BURNABY,1,SEC,1,
1141,MATH,492,BURNABY,1,SEC,0,Marni Mishna
1141,MATH,741,BURNABY,10,LEC,0,Michael Monagan
1141,MATH,743,BURNABY,10,LEC,4,Marni Mishna
1141,MATH,748,SURREY,10,LEC,1,"Abraham Punnen, Tamon Stephen"
1141,MATH,762,BURNABY,10,LEC,0,Ralf Wittenberg
1141,MATH,808,SURREY,25,LEC,2,Tamon Stephen
1141,MATH,819,BURNABY,5,LEC,1,Michael Monagan
1141,MATH,820,BURNABY,25,LEC,2,Cedric Chauve
1141,MATH,842,BURNABY,25,LEC,3,Imin Chen
1141,MATH,877,BURNABY,5,SEC,0,. Faculty
1141,MATH,878,BURNABY,10,SEC,4,
1141,MATH,879,BURNABY,6,SEC,3,
1141,MATH,880,BURNABY,3,SEC,1,. Faculty
1141,MATH,880,BURNABY,3,SEC,0,. Faculty
1141,MATH,880,BURNABY,3,SEC,0,. Faculty
1141,MATH,882,BURNABY,10,SEC,1,. Faculty
1141,MATH,888,SURREY,10,SEC,4,
1141,MATH,890,BURNABY,20,SEC,0,Stuart Billings
1141,MATH,890,OFF,6,SEC,0,Stuart Billings
1141,MATH,891,BURNABY,6,SEC,0,Stuart Billings
1141,MATH,891,OFF,6,SEC,0,Stuart Billings
1141,MATH,892,BURNABY,6,SEC,0,Stuart Billings
1141,MATH,892,OFF,6,SEC,0,Stuart Billings
1141,MATH,894,BURNABY,6,SEC,1,. Faculty
1141,MATH,894,BURNABY,6,SEC,0,. Faculty
1141,MATH,894,BURNABY,6,SEC,0,. Faculty
1141,MATH,895,BURNABY,6,SEC,1,. Faculty
1141,MATH,895,BURNABY,6,SEC,0,. Faculty
1141,MATH,895,BURNABY,6,SEC,0,. Faculty
1141,MATH,895,BURNABY,5,SEC,0,. Faculty
1141,MATH,896,BURNABY,6,SEC,0,
1141,MATH,898,BURNABY,35,SEC,16,
1141,MATH,898,OFF,10,SEC,0,
1141,MATH,899,BURNABY,35,SEC,20,
1141,MATH,899,OFF,10,SEC,1,
1141,MSE,102,SURREY,108,LEC,78,Kevin Oldknow
1141,MSE,102,SURREY,27,TUT,26,Kevin Oldknow
1141,MSE,102,SURREY,27,TUT,17,Kevin Oldknow
1141,MSE,102,SURREY,27,TUT,27,Kevin Oldknow
1141,MSE,102,SURREY,27,TUT,8,Kevin Oldknow
1141,MSE,110,SURREY,30,LEC,28,Amr Marzouk
1141,MSE,110,SURREY,30,TUT,28,Amr Marzouk
1141,MSE,110,SURREY,30,LEC,30,Amr Marzouk
1141,MSE,110,SURREY,30,TUT,30,Amr Marzouk
1141,MSE,110,SURREY,30,LEC,29,Amr Marzouk
1141,MSE,110,SURREY,30,TUT,29,Amr Marzouk
1141,MSE,110,SURREY,30,LAB,0,Amr Marzouk
1141,MSE,110,SURREY,30,LAB,0,Amr Marzouk
1141,MSE,110,SURREY,30,LAB,0,Amr Marzouk
1141,MSE,193,SURREY,10,SEC,0,
1141,MSE,210,SURREY,130,LEC,124,Erik Kjeang
1141,MSE,210,SURREY,65,LAB,61,Erik Kjeang
1141,MSE,210,SURREY,65,LAB,63,Erik Kjeang
1141,MSE,222,SURREY,130,LEC,120,Carolyn Sparrey
1141,MSE,222,SURREY,130,TUT,120,
1141,MSE,223,SURREY,115,LEC,104,Majid Bahrami
1141,MSE,223,SURREY,58,LAB,57,Majid Bahrami
1141,MSE,223,SURREY,57,LAB,47,Majid Bahrami
1141,MSE,223,SURREY,0,OPL,0,
1141,MSE,251,SURREY,130,LEC,124,Behraad Bahreyni
1141,MSE,251,SURREY,44,LAB,43,Behraad Bahreyni
1141,MSE,251,SURREY,43,LAB,41,Behraad Bahreyni
1141,MSE,251,SURREY,43,LAB,40,Behraad Bahreyni
1141,MSE,251,SURREY,36,OPL,0,
1141,MSE,280,SURREY,120,LEC,121,Amr Marzouk
1141,MSE,280,SURREY,60,LAB,61,Amr Marzouk
1141,MSE,280,SURREY,60,LAB,60,Amr Marzouk
1141,MSE,293,SURREY,10,SEC,13,
1141,MSE,293,OFF,10,SEC,3,
1141,MSE,294,SURREY,10,SEC,8,
1141,MSE,294,SURREY,10,SEC,0,
1141,MSE,390,SURREY,100,SEM,70,". Tbd, Kambiz Haji Hajikolaei"
1141,MSE,390,SURREY,100,TUT,70,Kambiz Haji Hajikolaei
1141,MSE,391,SURREY,100,TUT,0,
1141,MSE,393,SURREY,10,SEC,18,
1141,MSE,393,OFF,10,SEC,6,
1141,MSE,394,SURREY,10,SEC,3,
1141,MSE,394,OFF,10,SEC,0,
1141,MSE,401W,SURREY,72,LEC,57,. Tbd
1141,MSE,402,SURREY,80,LEC,76,. Tbd
1141,MSE,410,SURREY,72,SEM,57,Farid Golnaraghi
1141,MSE,410,SURREY,24,LAB,0,Farid Golnaraghi
1141,MSE,410,SURREY,24,LAB,0,Farid Golnaraghi
1141,MSE,410,SURREY,24,LAB,0,Farid Golnaraghi
1141,MSE,421,SURREY,50,LEC,34,Siamak Arzanpour
1141,MSE,421,SURREY,50,OPL,0,
1141,MSE,421,SURREY,50,LAB,0,Siamak Arzanpour
1141,MSE,450,SURREY,72,LEC,62,Jiacheng Wang
1141,MSE,450,SURREY,36,LAB,36,Jiacheng Wang
1141,MSE,450,SURREY,36,LAB,26,Jiacheng Wang
1141,MSE,480,SURREY,80,LEC,76,Kevin Oldknow
1141,MSE,480,SURREY,80,TUT,76,Kevin Oldknow
1141,MSE,480,SURREY,80,LAB,72,Kevin Oldknow
1141,MSE,480,SURREY,35,LAB,4,
1141,MSE,486,SURREY,5,SEM,0,
1141,MSE,487,SURREY,5,SEM,0,
1141,MSE,490,SURREY,40,SEM,27,Ahmad Rad
1141,MSE,490,SURREY,40,TUT,27,
1141,MSE,490,SURREY,40,LAB,27,Ahmad Rad
1141,MSE,492,SURREY,75,SEM,58,Gary Wang
1141,MSE,492,SURREY,75,TUT,58,
1141,MSE,492,SURREY,75,LAB,58,Gary Wang
1141,MSE,493,SURREY,10,SEC,10,
1141,MSE,493,OFF,10,SEC,3,
1141,MSE,494,SURREY,10,SEC,3,
1141,MSE,494,OFF,10,SEC,1,
1141,MSE,498,SURREY,5,SEC,0,
1141,MSE,499,SURREY,5,SEC,0,
1141,MSE,721,SURREY,5,LEC,3,Siamak Arzanpour
1141,MSE,721,SURREY,10,LAB,0,Siamak Arzanpour
1141,MSE,721,SURREY,50,OPL,0,
1141,MSE,727,SURREY,20,LEC,21,Gary Wang
1141,MSE,727,SURREY,20,TUT,21,
1141,MSE,727,SURREY,20,LAB,21,Gary Wang
1141,MSE,780,SURREY,16,LEC,4,Kevin Oldknow
1141,MSE,780,SURREY,16,TUT,4,
1141,MSE,780,SURREY,16,LAB,4,Kevin Oldknow
1141,MSE,780,SURREY,35,LAB,0,
1141,MSE,891,SURREY,10,SEC,5,
1141,MSE,892,SURREY,10,SEC,4,
1141,MSE,893,SURREY,10,LEC,4,Ahmad Rad
1141,MSE,893,SURREY,10,TUT,4,
1141,MSE,893,SURREY,10,LAB,4,Ahmad Rad
1141,MSE,898,SURREY,35,SEC,32,
1141,MSE,899,SURREY,65,SEC,60,
1141,PHYS,100,BURNABY,324,LEC,230,Firuz Demir
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,18,TUT,16,
1141,PHYS,100,BURNABY,18,TUT,17,
1141,PHYS,100,BURNABY,18,TUT,17,
1141,PHYS,100,BURNABY,18,TUT,19,
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,18,TUT,17,
1141,PHYS,100,BURNABY,0,TUT,0,
1141,PHYS,100,BURNABY,0,TUT,0,
1141,PHYS,100,BURNABY,0,TUT,0,
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,18,TUT,18,
1141,PHYS,100,BURNABY,0,TUT,0,
1141,PHYS,100,BURNABY,0,TUT,0,
1141,PHYS,100,BURNABY,40,OPL,0,
1141,PHYS,101,BURNABY,324,LEC,305,Eldon Emberly
1141,PHYS,101,BURNABY,24,TUT,24,
1141,PHYS,101,BURNABY,20,TUT,20,
1141,PHYS,101,BURNABY,18,TUT,18,
1141,PHYS,101,BURNABY,18,TUT,18,
1141,PHYS,101,BURNABY,0,TUT,0,
1141,PHYS,101,BURNABY,23,TUT,23,
1141,PHYS,101,BURNABY,20,TUT,20,
1141,PHYS,101,BURNABY,21,TUT,21,
1141,PHYS,101,BURNABY,21,TUT,21,
1141,PHYS,101,BURNABY,21,TUT,21,
1141,PHYS,101,BURNABY,21,TUT,21,
1141,PHYS,101,BURNABY,18,TUT,17,
1141,PHYS,101,BURNABY,22,TUT,20,
1141,PHYS,101,BURNABY,21,TUT,21,
1141,PHYS,101,BURNABY,21,TUT,21,
1141,PHYS,101,BURNABY,20,TUT,19,
1141,PHYS,101,BURNABY,0,TUT,0,
1141,PHYS,101,BURNABY,0,TUT,0,
1141,PHYS,101,SURREY,54,LEC,47,Xiaoke Chen
1141,PHYS,101,SURREY,54,TUT,47,Xiaoke Chen
